City_ID,City,Country,Date,Humidity,Lat,Lng,Max Temp,Cloudiness,Wind Speed
200,Sapele,NG,2021-09-16 00:23:14,95,5.8941,5.6767,74.68,26,2.73
201,Acapulco,MX,2021-09-16 00:18:32,78,16.8634,-99.8901,82.22,75,6.91
202,Najran,SA,2021-09-16 00:23:15,24,17.4924,44.1277,75.85,17,1.83
203,Troitskoye,RU,2021-09-16 00:23:15,60,52.9821,84.6757,50.47,69,5.48
204,Narsaq,GL,2021-09-16 00:23:16,60,60.9167,-46.05,37.62,1,2.91
205,Ulaangom,MN,2021-09-16 00:23:16,48,49.9811,92.0667,49.39,90,3.78
206,Angoche,MZ,2021-09-16 00:23:17,86,-16.2325,39.9086,71.65,5,7.74
207,Teya,RU,2021-09-16 00:23:17,95,60.3778,92.6267,36.61,98,2.04
208,Marsh Harbour,BS,2021-09-16 00:23:18,68,26.5412,-77.0636,82.0,25,1.92
209,Leshukonskoye,RU,2021-09-16 00:23:18,92,64.8989,45.7622,38.91,100,7.78
210,Abu Zabad,SD,2021-09-16 00:23:19,56,12.35,29.25,79.29,78,4.47
211,Tiarei,PF,2021-09-16 00:23:19,75,-17.5333,-149.3333,86.02,3,17.72
212,Bay Roberts,CA,2021-09-16 00:23:20,83,47.5999,-53.2648,52.03,76,1.99
213,Hilo,US,2021-09-16 00:19:17,80,19.7297,-155.09,82.13,75,13.8
214,Alexander City,US,2021-09-16 00:23:20,100,32.944,-85.9539,71.4,90,3.44
215,Batemans Bay,AU,2021-09-16 00:22:21,53,-35.7167,150.1833,63.19,57,5.35
216,Mlowo,TZ,2021-09-16 00:23:21,61,-9.0,32.9833,60.37,17,3.98
217,Bubaque,GW,2021-09-16 00:23:22,81,11.2833,-15.8333,81.43,99,10.51
218,Londoko,RU,2021-09-16 00:23:22,70,49.0333,131.9833,58.05,100,3.94
219,Chuy,UY,2021-09-16 00:19:02,81,-33.6971,-53.4616,49.95,0,3.62
220,Saint George,US,2021-09-16 00:20:36,10,37.1041,-113.5841,98.64,1,4.0
221,San Luis De La Paz,MX,2021-09-16 00:23:23,75,21.3,-100.5167,67.62,89,8.84
222,Roma,US,2021-09-16 00:23:24,95,43.2128,-75.4557,64.26,20,0.0
223,Kattivakkam,IN,2021-09-16 00:23:24,77,13.2167,80.3167,82.49,100,9.75
224,Tsivilsk,RU,2021-09-16 00:23:25,65,55.8611,47.4664,43.81,62,8.7
225,Ketchikan,US,2021-09-16 00:23:25,62,55.3422,-131.6461,57.67,40,4.61
226,Bibiani,GH,2021-09-16 00:23:25,99,6.4635,-2.3194,71.67,100,4.03
227,Linjiang,CN,2021-09-16 00:23:26,85,41.8069,126.9078,58.05,98,1.36
228,Popondetta,PG,2021-09-16 00:23:26,60,-8.7537,148.2534,85.46,69,3.27
229,Beyneu,KZ,2021-09-16 00:23:27,40,45.3167,55.2,68.16,0,7.36
230,Sussex,US,2021-09-16 00:23:27,76,41.1834,-74.6663,80.69,90,4.61
231,Srednekolymsk,RU,2021-09-16 00:23:28,66,67.45,153.6833,37.87,100,5.06
232,Kikwit,CD,2021-09-16 00:23:28,82,-5.041,18.8162,73.02,96,1.92
233,Hofn,IS,2021-09-16 00:23:29,96,64.2539,-15.2082,52.3,97,10.02
234,Gladstone,AU,2021-09-16 00:23:29,52,-23.85,151.25,69.73,40,5.75
235,Villazon,BO,2021-09-16 00:23:30,7,-22.0866,-65.5942,52.23,98,8.68
236,Ouricuri,BR,2021-09-16 00:23:30,43,-7.8825,-40.0817,78.98,0,4.76
237,Vao,NC,2021-09-16 00:23:31,67,-22.6667,167.4833,69.12,29,21.83
238,Luanda,AO,2021-09-16 00:20:05,88,-8.8368,13.2343,71.6,20,9.22
239,Oussouye,SN,2021-09-16 00:23:31,86,12.485,-16.5469,80.69,88,3.8
240,Hami,CN,2021-09-16 00:23:32,17,42.8,93.45,71.31,1,6.08
241,Valverde Del Camino,ES,2021-09-16 00:23:32,79,37.5751,-6.7543,67.03,32,0.13
242,Omsukchan,RU,2021-09-16 00:23:33,59,62.5333,155.8,51.21,99,5.53
243,Thompson,CA,2021-09-16 00:23:33,94,55.7435,-97.8558,55.56,75,3.44
244,Rawlins,US,2021-09-16 00:23:34,12,41.7911,-107.2387,76.89,1,20.71
245,Maceio,BR,2021-09-16 00:23:34,88,-9.6658,-35.7353,78.24,75,2.3
246,Samana,DO,2021-09-16 00:23:34,90,19.2056,-69.3369,78.84,97,4.88
247,Port Hedland,AU,2021-09-16 00:23:35,49,-20.3167,118.5667,71.65,5,10.36
248,Marshall,US,2021-09-16 00:23:35,90,34.3834,-86.3333,74.12,75,3.44
249,Ayan,RU,2021-09-16 00:23:36,65,56.45,138.1667,59.74,86,3.02
250,Namibe,AO,2021-09-16 00:23:36,86,-15.1961,12.1522,60.35,5,4.16
251,Cherskiy,RU,2021-09-16 00:20:49,58,68.75,161.3,34.48,63,17.13
252,Mao,ES,2021-09-16 00:23:37,68,39.8885,4.2658,73.96,0,9.22
253,Burns Lake,CA,2021-09-16 00:23:38,36,54.2331,-125.7533,51.22,91,11.88
254,Mackay,AU,2021-09-16 00:23:39,53,-21.15,149.2,75.04,0,6.91
255,Cabo San Lucas,MX,2021-09-16 00:23:24,72,22.8909,-109.9124,91.62,1,5.99
256,Faya,SA,2021-09-16 00:23:41,45,18.3851,42.4509,68.11,45,3.47
257,Ormara,PK,2021-09-16 00:23:42,81,25.2088,64.6357,81.36,70,9.35
258,Robertsport,LR,2021-09-16 00:23:43,86,6.7533,-11.3686,77.05,100,9.93
259,Bilibino,RU,2021-09-16 00:22:56,87,68.0546,166.4372,31.91,100,7.25
260,Ranong,TH,2021-09-16 00:23:44,91,9.9658,98.6348,75.13,100,2.13
261,Ust-Tsilma,RU,2021-09-16 00:19:18,96,65.441,52.1498,40.55,100,3.74
262,Castro,BR,2021-09-16 00:18:48,98,-24.7911,-50.0119,57.87,100,9.46
263,Olinda,BR,2021-09-16 00:23:45,73,-8.0089,-34.8553,76.73,40,10.36
264,Olafsvik,IS,2021-09-16 00:23:45,92,64.8945,-23.7142,50.7,98,19.39
265,Laguna,US,2021-09-16 00:18:49,32,38.421,-121.4238,94.64,1,5.99
266,Awjilah,LY,2021-09-16 00:23:46,38,29.1081,21.2869,76.82,0,13.65
267,Meulaboh,ID,2021-09-16 00:23:46,83,4.1363,96.1285,75.92,99,3.76
268,Shasta Lake,US,2021-09-16 00:23:47,22,40.6804,-122.3708,95.81,0,1.01
269,Black River,JM,2021-09-16 00:23:47,80,18.0264,-77.8487,84.2,100,4.74
270,Fort Nelson,CA,2021-09-16 00:23:48,62,58.8053,-122.7002,51.39,75,10.36
271,Waipawa,NZ,2021-09-16 00:23:48,78,-41.4122,175.5153,47.44,100,15.26
272,Avera,US,2021-09-16 00:23:49,92,33.194,-82.5271,73.71,100,9.17
273,Richards Bay,ZA,2021-09-16 00:21:22,82,-28.783,32.0377,66.56,69,9.42
274,Nevers,FR,2021-09-16 00:23:50,88,46.9167,3.3333,61.39,99,1.74
275,Erzin,TR,2021-09-16 00:23:51,83,36.9559,36.2,71.01,4,2.75
276,Seddon,AU,2021-09-16 00:23:51,70,-37.8068,144.8916,58.46,40,5.75
277,Broome,US,2021-09-16 00:23:52,80,42.2506,-75.833,65.86,90,0.0
278,Margate,GB,2021-09-16 00:23:52,89,51.3813,1.3862,58.3,84,4.03
279,Kieta,PG,2021-09-16 00:23:52,65,-6.2167,155.6333,84.07,72,5.57
280,Kokopo,PG,2021-09-16 00:23:53,65,-4.352,152.2633,83.68,86,8.05
281,Tipitapa,NI,2021-09-16 00:23:53,78,12.1973,-86.0971,82.42,40,4.61
282,Bengkulu,ID,2021-09-16 00:23:54,87,-3.8004,102.2655,76.06,57,3.89
283,Kirovskiy,RU,2021-09-16 00:23:54,63,45.0917,133.5136,57.43,100,6.46
284,Upernavik,GL,2021-09-16 00:23:55,83,72.7868,-56.1549,31.06,100,11.43
285,Belyy Yar,RU,2021-09-16 00:23:55,93,53.6039,91.3903,44.49,0,6.71
286,Marchena,ES,2021-09-16 00:23:55,79,37.329,-5.4168,68.02,35,5.03
287,Velikiy Ustyug,RU,2021-09-16 00:23:56,92,60.7644,46.3106,42.01,100,9.84
288,Nouadhibou,MR,2021-09-16 00:23:57,73,20.931,-17.0347,76.98,4,19.57
289,Roald,NO,2021-09-16 00:23:57,93,62.5833,6.1333,56.16,20,4.61
290,Makakilo City,US,2021-09-16 00:21:27,70,21.3469,-158.0858,81.61,75,8.05
291,Krasnoye,UA,2021-09-16 00:23:58,78,49.9145,24.6134,54.75,69,6.44
292,Fagersta,SE,2021-09-16 00:23:59,90,60.0042,15.7932,47.68,95,3.44
293,Aljezur,PT,2021-09-16 00:23:59,94,37.3191,-8.8033,66.47,5,7.96
294,Omboue,GA,2021-09-16 00:23:59,86,-1.5746,9.2618,76.41,72,7.18
295,Paka,MY,2021-09-16 00:21:12,100,4.6374,103.4368,76.93,40,0.0
