City_ID,City,Country,Date,Humidity,Lat,Lng,Max Temp,Cloudiness,Wind Speed
95,Dudinka,RU,2021-09-23 19:58:33,90,69.4058,86.1778,30.29,14,6.24
96,Palm Coast,US,2021-09-23 19:56:03,62,29.585,-81.2078,85.05,1,8.01
97,Faanui,PF,2021-09-23 19:58:34,69,-16.4833,-151.75,78.08,14,10.71
98,Balabac,PH,2021-09-23 19:58:34,76,7.9868,117.0645,80.53,100,3.69
99,Talnakh,RU,2021-09-23 19:58:35,74,69.4865,88.3972,34.36,3,5.84
100,Gat,IL,2021-09-23 19:55:01,65,31.61,34.7642,76.91,3,7.11
101,Khatanga,RU,2021-09-23 19:58:35,98,71.9667,102.5,33.4,100,6.82
102,Coihaique,CL,2021-09-23 19:58:36,62,-45.5752,-72.0662,59.61,75,5.75
103,Chokurdakh,RU,2021-09-23 19:58:36,89,70.6333,147.9167,28.65,100,3.91
104,Along,IN,2021-09-23 19:58:37,96,28.1667,94.7667,72.5,95,1.57
105,Kyrnasivka,UA,2021-09-23 19:58:37,90,48.5955,28.979,46.09,83,7.65
106,Port Elizabeth,ZA,2021-09-23 19:58:38,69,-33.918,25.5701,63.1,53,15.75
107,San Cristobal,VE,2021-09-23 19:58:38,72,7.7669,-72.225,82.58,100,6.55
108,Markivka,UA,2021-09-23 19:58:38,68,49.5229,39.5705,51.01,100,2.93
109,Mezen,RU,2021-09-23 19:58:39,80,65.8522,44.24,45.28,82,9.13
110,Tomatlan,MX,2021-09-23 19:58:39,59,19.9333,-105.25,89.76,8,7.74
111,Clyde River,CA,2021-09-23 19:58:40,80,70.4692,-68.5914,32.23,75,21.85
112,Pringsewu,ID,2021-09-23 19:58:40,97,-5.3582,104.9744,72.84,100,0.6
113,Aksu,CN,2021-09-23 19:58:40,31,41.1231,80.2644,67.33,0,4.59
114,Obo,CF,2021-09-23 19:58:41,98,5.3998,26.4869,66.7,100,4.25
115,Nikolskoye,RU,2021-09-23 19:58:41,92,59.7035,30.7861,47.01,98,9.22
116,Sao Joao Da Barra,BR,2021-09-23 19:58:42,62,-21.6403,-41.0511,71.69,83,12.66
117,Kavieng,PG,2021-09-23 19:58:42,76,-2.5744,150.7967,81.28,100,10.36
118,Port Alfred,ZA,2021-09-23 19:58:42,72,-33.5906,26.891,63.37,96,19.06
119,Comodoro Rivadavia,AR,2021-09-23 19:58:43,28,-45.8667,-67.5,69.66,75,17.27
120,Mto Wa Mbu,TZ,2021-09-23 19:58:43,69,-3.35,35.85,69.84,83,7.2
121,Vila Velha,BR,2021-09-23 19:58:43,53,-20.3297,-40.2925,73.35,20,13.8
122,Ponta Do Sol,PT,2021-09-23 19:58:44,63,32.6667,-17.1,72.23,95,5.46
123,Bonito,BR,2021-09-23 19:58:44,21,-21.1211,-56.4819,96.19,88,4.97
124,Huarmey,PE,2021-09-23 19:58:45,72,-10.0681,-78.1522,68.38,37,8.97
125,Diamantino,BR,2021-09-23 19:55:30,13,-14.4086,-56.4461,105.66,45,4.45
126,Margate,GB,2021-09-23 19:58:45,84,51.3813,1.3862,63.91,25,1.99
127,Pires Do Rio,BR,2021-09-23 19:58:46,36,-17.2997,-48.2794,85.5,88,8.01
128,Hasaki,JP,2021-09-23 19:58:46,72,35.7333,140.8333,68.4,66,15.17
129,Broken Hill,AU,2021-09-23 19:58:01,38,-31.95,141.4333,58.71,5,11.5
130,Fort Wellington,GY,2021-09-23 19:58:47,67,6.4,-57.6,84.81,83,7.94
131,Leningradskiy,RU,2021-09-23 19:58:47,94,69.3833,178.4167,26.01,100,8.1
132,Severo-Kurilsk,RU,2021-09-23 19:58:47,92,50.6789,156.125,48.56,100,25.59
133,Bredasdorp,ZA,2021-09-23 19:58:48,77,-34.5322,20.0403,58.32,100,11.5
134,Zhigansk,RU,2021-09-23 19:58:48,84,66.7697,123.3711,36.75,88,2.28
135,Kuching,MY,2021-09-23 19:58:11,100,1.55,110.3333,77.22,40,2.3
136,Tuktoyaktuk,CA,2021-09-23 19:58:49,93,69.4541,-133.0374,32.0,90,0.0
137,Aldama,MX,2021-09-23 19:58:49,40,22.9167,-98.0667,88.32,8,7.72
138,Norman Wells,CA,2021-09-23 19:58:49,87,65.282,-126.8329,35.64,75,2.3
139,Syracuse,IT,2021-09-23 19:58:50,75,37.0881,15.2792,72.9,100,7.96
140,Kostomuksha,RU,2021-09-23 19:58:50,82,64.571,30.5767,43.25,100,12.39
141,Hamilton,US,2021-09-23 19:55:53,66,39.1834,-84.5333,67.59,31,4.0
142,Tefe,BR,2021-09-23 19:58:51,88,-3.3542,-64.7114,77.11,75,1.92
143,Kontagora,NG,2021-09-23 19:58:51,90,10.3999,5.4695,74.75,99,3.06
144,Paarl,ZA,2021-09-23 19:58:52,91,-33.7338,18.9752,60.78,97,1.07
145,Parsons,US,2021-09-23 19:58:52,22,37.3403,-95.2611,77.72,0,6.98
146,Rocha,UY,2021-09-23 19:58:52,91,-34.4833,-54.3333,55.72,100,6.67
147,Mercedes,AR,2021-09-23 19:58:53,72,-34.6515,-59.4307,68.18,74,5.66
148,Qandala,SO,2021-09-23 19:58:53,51,11.472,49.8728,90.95,59,6.6
149,Talaya,RU,2021-09-23 19:58:54,87,61.3833,152.75,34.54,7,1.57
150,Adrar,MR,2021-09-23 19:58:54,11,20.5022,-10.0711,97.18,8,7.14
151,Lavrentiya,RU,2021-09-23 19:58:55,69,65.5833,-171.0,32.09,87,2.3
152,Cherskiy,RU,2021-09-23 19:58:55,94,68.75,161.3,28.9,83,6.46
153,Grand Gaube,MU,2021-09-23 19:58:55,77,-20.0064,57.6608,73.8,48,8.99
154,Awbari,LY,2021-09-23 19:58:56,13,26.5921,12.7805,85.03,19,6.6
155,Jumla,NP,2021-09-23 19:58:56,93,29.2747,82.1838,59.63,99,0.49
156,Aksarka,RU,2021-09-23 19:58:57,81,66.5606,67.7975,34.39,2,3.18
157,Mandalgovi,MN,2021-09-23 19:58:57,65,45.7625,106.2708,48.47,7,8.43
158,Progreso,MX,2021-09-23 19:58:58,66,21.2833,-89.6667,91.11,100,9.57
159,Chumphon,TH,2021-09-23 19:58:58,95,10.3333,98.8333,71.22,100,2.39
160,Ahipara,NZ,2021-09-23 19:58:58,83,-35.1667,173.1667,57.06,98,14.88
161,Bandarbeyla,SO,2021-09-23 19:58:59,81,9.4942,50.8122,78.57,87,28.92
162,Ilulissat,GL,2021-09-23 19:58:59,75,69.2167,-51.1,20.03,100,4.45
163,Codrington,AU,2021-09-23 19:58:59,89,-38.2667,141.9667,51.39,97,18.43
164,Gorzow Wielkopolski,PL,2021-09-23 19:59:00,72,52.7368,15.2288,59.22,100,22.12
165,Naze,JP,2021-09-23 19:59:00,70,28.3667,129.4833,75.4,0,9.71
166,Sironko,UG,2021-09-23 19:59:01,71,1.2313,34.2477,67.75,62,5.75
167,Dargaville,NZ,2021-09-23 19:59:01,84,-35.9333,173.8833,56.14,100,15.08
168,Dukat,RU,2021-09-23 19:59:02,84,62.55,155.55,32.79,9,3.58
169,Limpapa,PH,2021-09-23 19:59:02,85,7.1197,121.9106,77.4,49,6.55
170,Sinnamary,GF,2021-09-23 19:59:02,68,5.3833,-52.95,84.29,30,12.46
171,Dhidhdhoo,MV,2021-09-23 19:59:03,77,6.8833,73.1,82.9,13,18.07
172,Arraial Do Cabo,BR,2021-09-23 19:59:03,56,-22.9661,-42.0278,71.56,75,12.66
173,Aklavik,CA,2021-09-23 19:59:04,78,68.2191,-135.0107,34.52,91,6.15
174,Hay River,CA,2021-09-23 19:59:04,87,60.8156,-115.7999,44.58,90,11.5
175,Qaqortoq,GL,2021-09-23 19:59:05,56,60.7167,-46.0333,39.16,0,24.2
176,Provideniya,RU,2021-09-23 19:59:05,64,64.3833,-173.3,32.11,90,6.71
177,Sistranda,NO,2021-09-23 19:59:06,68,63.7256,8.834,47.89,98,22.53
178,Ossora,RU,2021-09-23 19:59:06,80,59.2353,163.0719,43.83,11,5.44
179,Vvedenskoye,RU,2021-09-23 19:59:06,80,55.4753,65.0847,36.79,14,0.87
180,Bengkulu,ID,2021-09-23 19:59:07,90,-3.8004,102.2655,74.77,100,4.34
181,Havre-Saint-Pierre,CA,2021-09-23 19:59:07,82,50.2334,-63.5986,55.76,90,9.22
182,Cururupu,BR,2021-09-23 19:59:08,65,-1.8283,-44.8683,83.05,92,6.26
183,Nishihara,JP,2021-09-23 19:59:08,78,26.1842,127.7558,79.88,20,9.22
184,Saint Anthony,US,2021-09-23 19:59:08,37,45.0205,-93.218,75.15,0,1.01
185,Wanning,CN,2021-09-23 19:59:10,88,18.8003,110.3967,80.96,100,13.56
186,West Bay,KY,2021-09-23 19:59:10,75,19.3667,-81.4167,89.67,40,1.99
187,Geraldton,AU,2021-09-23 19:59:11,93,-28.7667,114.6,52.21,0,5.75
188,Cape Town,ZA,2021-09-23 19:56:36,85,-33.9258,18.4232,61.88,40,11.5
189,Bambous Virieux,MU,2021-09-23 19:59:12,78,-20.3428,57.7575,73.65,75,12.66
190,East London,ZA,2021-09-23 19:59:12,55,-33.0153,27.9116,68.65,98,25.61
191,Kerema,PG,2021-09-23 19:59:12,90,-7.9631,145.7785,75.54,98,4.72
192,Panaba,MX,2021-09-23 19:59:13,60,21.2833,-88.2667,87.44,100,10.16
193,Oyem,GA,2021-09-23 19:59:13,98,1.5995,11.5793,67.8,90,2.35
194,Sisimiut,GL,2021-09-23 19:59:14,78,66.9395,-53.6735,29.7,99,1.86
